"id","old_findID","fromdate","todate","fourFigureLat","fourFigureLon"
742505,"HAMP-56EF0C",-1500,-1150,51.16717945,-1.50080082
742089,"SUR-2D5DAC",-1500,-700,51.1368791,-0.98657453
742051,"SWYOR-2BA082",-2400,-2200,53.55957514,-1.89579736
742016,"GLO-2AFBCD",-950,-750,51.92079244,-2.80113846
741639,"WILT-028175",-1100,-900,51.09630322,-2.02993828
741638,"WILT-026A8D",-1500,-1100,51.09630322,-2.02993828
741449,"CORN-EF36FD",-800,-700,50.21081767,-5.37916601
741428,"SUR-EC9B86",-2500,-600,51.53294035,-1.03547421
741377,"SUR-D8D06E",-1800,-1400,51.70694101,-1.56724498
741168,"WILT-AC5FC6",-1450,-900,51.65256457,-2.53621467
741155,"YORYM-ABCCE1",-1100,-800,53.84253861,-0.93761246
741085,"GAT-A94D8B",,,52.80531429,-4.49372231
741042,"BERK-9A6493",-1500,-801,51.93045132,-1.30331237
740817,"SUSS-87634B",-1500,42,50.85244438,-0.46711013
740631,"KENT-7F66C4",-1000,-1,51.17793959,1.21773034
740597,"KENT-7E2D85",-1000,-1,51.16896181,1.21710496
740591,"KENT-7E086E",-1000,-1,51.17754552,1.23201316
739808,"GLO-036A39",-1400,-1100,51.69795012,-1.56733069
739760,"SWYOR-012B37",-2400,-1000,53.65849092,-2.00147545
739184,"WMID-975903",-2500,-1500,52.54312769,-2.41429792
738854,"DENO-6C055B",-1150,-600,52.99990141,-1.24152485
738685,"LANCUM-594187",-1700,-1400,53.8195687,-2.41160173
738382,"ESS-07D636",-1000,-800,51.62813283,0.45471399
738280,"WILT-F21AB1",-2050,-1450,51.11414639,-1.8156621
738050,"ESS-D96E6E",-2200,-2000,51.7924846,0.33311157
738013,"BERK-C8DAEA",-1700,-1500,51.7565422,-0.90032521
737891,"SWYOR-C4C667",-2400,-2200,53.24900561,-0.90740727
737887,"SWYOR-C4AC2C",-2400,-2200,53.24900561,-0.90740727
737884,"SWYOR-C49744",-2400,-2200,53.21159167,-0.75861351
737790,"YORYM-B38CE8",,,54.19642212,-0.42271002
737673,"CORN-86552A",-1800,-1100,50.1429742,-5.54236741
737564,"KENT-70F063",-1000,-500,51.20643314,1.16244072
737152,"DUR-4927E5",-1000,-800,54.71888255,-1.83075779
737121,"LON-47F5C3",-1500,-1150,51.70624727,-1.40806287
736807,"LEIC-1DEF09",-2300,1500,52.72161642,-1.30558271
736790,"LEIC-1D429E",-1500,-1300,52.72161642,-1.30558271
736661,"YORYM-E0104C",-1600,-801,53.77788517,-0.75714039
736608,"YORYM-DF3044",-2350,-801,53.78671279,-0.74170073
736602,"YORYM-DF11E6",-2350,-801,53.78671279,-0.74170073
736597,"YORYM-DED98A",-2350,-801,53.77788517,-0.75714039
736257,"ESS-B4F172",-2150,-1500,51.88202991,0.35227697
736216,"SUR-B3D798",-1000,-800,51.4666633,-0.69136097
735979,"SUR-A0C9E4",-2500,-350,52.12088171,-1.68009422
735897,"GLO-9F1046",-1800,-1150,50.93141751,-2.84093624
735686,"SUR-8C4E8F",-2500,-1500,51.18179261,-0.22728358
735669,"SUR-8BEBFB",-1500,-600,51.13159643,-1.60122363
735668,"SUR-8BE4A1",-1500,-600,51.13159643,-1.60122363
735500,"SUR-720E8C",-2500,-600,51.21135951,-1.34284682
735498,"SUR-71FFE8",-1500,-600,51.21135951,-1.34284682
735463,"SUR-7066E3",-1500,-1150,51.10446713,-1.55860811
735399,"KENT-49F7BF",-1000,-1,51.16631965,0.15832455
735398,"KENT-49D364",-1000,-1,51.16631965,0.15832455
735137,"SUR-1EFCC6",-1400,-1250,51.70699339,-1.58171638
734632,"SUR-E27EB1",-1150,-800,51.15025548,-2.02997349
734550,"WAW-B8887E",-1500,-1300,52.7140283,-2.38631036
734401,"YORYM-A1A2C9",-2300,-800,53.78671279,-0.74170073
734356,"WAW-938FC7",-1500,-800,52.31861605,-2.33884397
734059,"GAT-752A5C",,,53.32910626,-3.8784092
733848,"FAKL-4F2E92",-3300,-1000,50.81887095,-0.02810536
733818,"FAKL-3B6111",-3300,-1000,50.75348139,0.110921
733816,"FAKL-3B210D",-3300,-1000,50.75348139,0.110921
733748,"YORYM-24E5FB",-2350,-800,54.16714807,-0.25531888
733742,"YORYM-24BE29",-2350,-800,54.16714807,-0.25531888
733726,"WMID-244D11",-1500,-1150,52.7593659,-2.23852973
733555,"GAT-0F2347",,,53.26193827,-4.13035923
733384,"DUR-F9F5D4",-1150,-800,55.63552281,-2.0968675
733317,"SWYOR-F748BE",-1900,-1700,53.88318741,-1.9710595
733121,"SUR-E3AEB2",-1400,1000,51.61385101,-1.03376061
732431,"WILT-6416A6",,,50.76240318,-2.52597106
732300,"WMID-511F47",-2700,-1600,52.93038262,-1.92706379
732242,"LEIC-4ECDE9",-2000,-1500,52.59100685,-0.73193603
732076,"DENO-3B0107",-1500,-1150,53.10636278,-1.04546516
731174,"LANCUM-BC95E9",-2150,-800,54.10514081,-2.81207121
730869,"WMID-A57AB9",-2700,-1600,52.54312769,-2.41429792
730637,"FAKL-69F86B",-2400,-1000,50.83684529,-0.02734783
730462,"WAW-599241",-1000,-800,52.42545569,-1.39848102
730404,"WMID-54C567",-3300,-1200,52.55247173,-2.29639862
730286,"YORYM-51181C",-7000,-4000,54.07683278,-1.00806035
730129,"SWYOR-3D5FDB",-2400,-1000,53.41325456,-1.21914828
730123,"SWYOR-3D024E",-1500,-1150,53.23774789,-0.68293756
730060,"YORYM-3B801A",-2300,-800,53.78687104,-0.75687485
729827,"WMID-270D2F",-1500,-1150,52.57955073,-1.75055595
728954,"WILT-A99153",-2350,-801,51.19519836,-1.9298266
728533,"LEIC-90D6B3",-950,-800,52.70846408,-0.78774109
728500,"NMS-8321DF",-2350,-1700,52.54597673,1.18416659
728452,"KENT-81B931",-2350,-1600,51.2162354,0.77643072
728195,"SUR-680E49",-1500,-700,51.54193048,-1.0352842
728153,"SUR-5C0A7A",-2500,-1500,51.1642469,-0.25656181
727751,"WMID-2AE0E1",-1600,-1000,52.33692634,-2.19221822
727618,"NMGW-14B441",-1000,-800,51.42984351,-3.38229101
727558,"NMGW-04216C",-1000,-800,53.25295572,-4.12991271
727212,"SUR-D8E244",-800,-600,52.12088171,-1.68009422
727211,"SUR-D8DE2C",-800,-600,52.12088171,-1.68009422
727210,"SUR-D8D126",-800,-600,52.12088171,-1.68009422
727209,"SUR-D8CB18",-800,-600,52.12088171,-1.68009422
727208,"SUR-D8C50A",-800,-600,52.12088171,-1.68009422
727207,"SUR-D8BC05",-900,-600,52.12088171,-1.68009422
727206,"SUR-D8B34B",-800,-600,52.12088171,-1.68009422
727169,"SUR-D4F813",-1000,-800,51.10446713,-1.55860811
726917,"NMGW-AAB3FD",,,51.5010603,-3.44207509
726259,"SWYOR-7F6C59",-2400,-1000,53.78426068,-2.12289524
726046,"LEIC-6E7C6B",-2700,-1601,52.70298707,-1.20228279
726030,"LEIC-6E4A1A",-2700,-1601,52.65423261,-0.75967462
725864,"NMS-6AD106",-1400,-1200,53.34475018,1.55900538
725699,"SWYOR-5A4E16",-2400,-1000,53.78426068,-2.12289524
725378,"SUR-1D207F",-900,-700,51.23678189,-0.29679688
725331,"YORYM-1BCB9C",-1600,-800,54.28762178,-0.52676846
725158,"NMS-17DC96",-1700,-1500,52.58345331,1.12782579
725002,"YORYM-060BB0",-1600,-800,54.28762178,-0.52676846
724419,"SUSS-DF84CF",-1000,-801,50.86143362,-0.4668154
724406,"SUR-DD7BC6",-1000,-500,51.16796372,-1.7439355
724300,"SWYOR-DBC8C6",-2350,-800,53.41325456,-1.21914828
724075,"YORYM-D889B8",-1000,-800,54.12133043,-0.19603616
724056,"YORYM-D8187A",-1000,-800,54.12133043,-0.19603616
723961,"SUR-C83793",-1500,-700,50.99373514,-1.07519041
723921,"LEIC-C730A8",-1600,0,52.77580188,-1.34919296
723869,"LEIC-C5F3AC",-2350,-801,52.64524501,-0.75992888
723714,"CORN-9CD196",1500,700,50.31512985,-5.18987339
723431,"YORYM-71EBF0",-1500,-1150,54.01086308,-0.68916734
723242,"SWYOR-5ECAEB",-2200,-800,53.41325456,-1.21914828
723178,"FAKL-5D2650",-2400,-1000,50.83684529,-0.02734783
723038,"NMS-4AE244",-1000,-701,52.55097491,0.99273419
722489,"NMS-DDF910",-1600,-1000,52.59700736,1.29125487
722481,"NMS-DD8CA7",-1000,-701,52.52588034,0.91730435
722334,"DUR-C9E965",-1500,-800,53.99878496,-1.4523164
722254,"WILT-C7D251",-2700,-1600,51.37503211,-2.07322203
721953,"SWYOR-B2A5CE",-1500,-1000,54.20520442,-0.40704297
721578,"NMS-8A8383",-1000,-701,52.55920342,1.02280635
721017,"NMS-365FCF",-1000,-701,52.64372579,0.48164437
720679,"LEIC-1EA9CB",-1250,-800,52.23964141,-0.02432465
720604,"LANCUM-1C8617",-2150,-800,53.99896983,-0.4454405
720601,"LANCUM-1C7D71",-2150,-800,53.99896983,-0.4454405
720599,"LANCUM-1C75FE",-2150,-800,53.99896983,-0.4454405
720598,"LANCUM-1C6C78",-2150,-800,53.99896983,-0.4454405
720252,"SUR-F78859",-1500,-1300,51.61776959,-1.88584904
720229,"SWYOR-F6A9B7",-1000,-800,53.79328072,-0.52896491
719926,"NMS-C88FC2",-2350,-701,52.74142433,1.27249756
719838,"WMID-B6A60C",-1500,-1150,52.6964746,-1.77948442
719742,"HESH-A4380B",-1500,-1150,52.73185388,-2.43089472
719701,"WILT-A30E3C",-950,-750,51.69810185,-1.61073641
719542,"SWYOR-9EC7C9",-2150,-1500,53.26627322,-0.12726646
719527,"SWYOR-9E6494",-1000,-750,53.36512432,-0.8292977
719461,"LEIC-9CB78E",,,50.67241559,-2.53911579
719421,"SUR-8ED346",-900,-700,51.54292534,-1.16504412
719388,"SUSS-8D90AB",-1300,-800,52.65047129,0.96995502
719269,"KENT-8B55F1",-1150,-800,51.23861413,0.96404566
718440,"SUSS-0EAC9E",-2500,-700,50.8094421,-0.62464788
718437,"SUSS-0E97D6",-2500,-750,50.81843204,-0.62438385
718427,"SUSS-0E64FB",-2500,-700,50.81859848,-0.63857526
718425,"SUSS-0E5B03",-3500,-700,50.81859848,-0.63857526
718418,"SUSS-0E3F0B",-3500,-700,50.8094421,-0.62464788
718352,"WILT-0C563E",-1000,410,51.19518893,-1.91551571
718269,"LEIC-081BB1",-2150,-1500,51.70699339,-1.58171638
718196,"SUR-FA65B0",-700,-500,52.12088171,-1.68009422
717702,"WILT-A1ED33",-1500,-1150,51.01537053,-1.95860828
717692,"WILT-A17D02",-1500,-1150,51.01537053,-1.95860828
716745,"NMS-2444E4",-3000,42,52.84674996,0.65658198
716722,"KENT-144744",-1500,-800,51.37623429,1.20288156
716621,"WILT-0E9825",-1150,-800,51.12326854,-2.05853319
716274,"KENT-E84A52",-1000,-800,51.37623429,1.20288156
716215,"BERK-E75512",-1000,-750,51.17420311,-1.15741432
716103,"KENT-E4599A",-1000,-800,51.37623429,1.20288156
715942,"LANCUM-D2E14E",-2150,-800,51.82451461,-1.84180013
715932,"LANCUM-D2A768",-2150,-800,51.82451461,-1.84180013
715530,"SUR-A4DACD",-1000,-700,51.27078475,-0.1665174
715493,"NMS-941771",-2350,-1001,52.82993475,1.32369771
714434,"WAW-DA10A4",-1000,-800,52.31892712,-1.79603421
714262,"ESS-C0585A",-1000,800,51.79383429,1.05834977
714220,"NMS-BF453D",-1600,-700,52.6751474,1.06039973
713997,"LANCUM-ABC965",-2400,1500,53.83705222,-0.4362462
713034,"SWYOR-2DED2C",-1600,-1100,53.39792644,-0.5426346
713005,"WILT-2D35FA",-1600,-800,51.15919383,-2.11577789
712683,"WMID-175A38",1500,1150,52.34567559,-1.693155
712614,"NMS-15AAB6",-1000,-701,52.48297581,1.50370605
712436,"NLM-03F381",-2350,-800,53.6144786,-0.61077376
712431,"NLM-03E856",-2350,-1600,53.6144786,-0.61077376
711724,"SUR-9A2783",-1500,-700,51.55191577,-1.16487958
711598,"WMID-9670CE",-2350,-1400,52.64244639,-1.73542004
711465,"NMS-853213",-1000,-701,52.70795411,0.82580202
711156,"NMS-70DCC9",-1000,-701,52.4971091,0.98907266
710809,"SUR-56AE16",-2500,-600,52.12088171,-1.68009422
710808,"SUR-56A13C",-1500,-600,52.12088171,-1.68009422
710807,"SUR-5691B9",-900,-700,52.12088171,-1.68009422
710806,"SUR-5680D4",-950,-750,52.12088171,-1.68009422
710624,"YORYM-1C3078",-1000,-800,54.13883382,-0.16465832
710513,"NMS-18FBC2",-1600,-1001,52.55995248,0.99334558
710299,"SWYOR-05BA1E",-3300,-1000,53.55957514,-1.89579736
710027,"LANCUM-F169B8",-2350,-1150,53.84663226,-2.38146836
710001,"LIN-F0DF5C",-1600,-1200,53.10570615,-0.20894485
709819,"KENT-ECBAFE",-1150,-800,51.26789682,0.47847318
709726,"WAW-DCFAEA",-1000,-800,52.10332635,-1.95761511
709454,"HAMP-9D75CA",-1150,-800,51.14953043,-1.58677235
709334,"WMID-999E8D",-2500,-1500,52.25478048,-2.57274939
709201,"YORYM-88A024",-1000,-800,53.88617948,-0.79957483
709151,"NMGW-872F95",,,53.30027799,-3.35191911
709086,"NMGW-844D42",-1600,-1400,53.18240621,-3.43799704
708969,"NMGW-7399CD",-1150,-750,51.77426864,-5.11782427
708797,"NMGW-715DFC",-1600,-1400,51.39301857,-3.45304809
708729,"NMGW-709985",-1600,-1200,51.60161274,-3.95064992
708566,"NMS-5DB9CE",-1000,-700,52.87628872,0.53949091
708555,"NMS-5D8426",-1000,-700,52.87628872,0.53949091
708471,"NMGW-5C3455",-1150,-750,51.40090601,-3.53955461
708293,"LANCUM-589816",-1000,-700,52.74847712,1.00625961
708291,"LANCUM-587D68",-1150,-800,52.74847712,1.00625961
707848,"NMS-09624B",-4000,-401,52.53700076,1.1835166
707794,"NMS-0898D2",-3000,-1501,51.65878327,1.06370375
707793,"NMS-088E2C",-3000,-1501,52.54832201,1.09582018
707791,"NMS-088493",-3000,-1501,52.54832201,1.09582018
707783,"NMS-085938",-1000,-701,52.65177037,0.52645639
707570,"ESS-F3CFF5",-1500,-1150,51.7924846,0.33311157
707457,"NMGW-F0B7C3",-1500,-1150,51.59189924,-3.99354509
706994,"HAMP-C8E7EA",-1600,-1000,51.04832779,-1.15969959
706984,"KENT-C8B21E",-1500,-800,51.18361327,0.63136202
706752,"YORYM-B4DC69",-2000,-1500,54.23235779,-0.42134009
706611,"WMID-B04587",-1600,-1000,52.22883263,-2.29423673
706530,"PAS-9C1225",-1300,-800,51.58929397,-1.39514884
706304,"LIN-75113B",-1000,-700,52.9734839,-0.39313361
706094,"GAT-708C19",,,53.20584436,-4.24737288
706070,"NMS-6F9A0A",-1000,-700,52.67628399,1.01609271
706044,"PAS-65902F",-1500,-1100,51.58929397,-1.39514884
705818,"NMS-5DE706",-1000,-700,52.84506658,0.73073779
705551,"SUSS-4A19BA",-1000,-800,50.94445671,-0.63490274
705472,"NMGW-487432",-1500,-1150,51.60112942,-3.97950933
705443,"GLO-47EA3D",-2200,-1100,51.25629736,-2.66056
705398,"NMGW-46CA91",,,51.69723979,-2.5946182
704891,"NMGW-1DCB6A",,,52.76822119,-2.29786291
704801,"DOR-F1F966",-2350,-1600,50.97898407,-2.31474914
704759,"NMGW-E28ECD",-1500,-1300,51.5818522,-1.95809897
704736,"NMS-E10CF4",-2350,-1000,52.6167819,0.48011977
704517,"SOM-CC4378",-2150,-800,51.23806446,-2.70327198
704514,"SOM-CC3727",-2500,-800,51.23806446,-2.70327198
703891,"NMGW-B2F337",-2200,-1900,51.82966005,-5.06358719
703846,"NMGW-A3890E",,,51.8942946,-2.72800595
703841,"ESS-A35964",-1000,-800,51.91496679,0.49941519
703790,"KENT-A1C3D4",-1000,-800,51.23620482,0.6916705
703648,"NMGW-8F1E90",-1500,-1150,51.53701462,-3.44321145
703549,"NMGW-8CD44C",-1500,-950,51.50123654,-3.4276731
702678,"NMGW-215EBE",,,52.55933773,-2.76847126
702495,"NMS-0F4BBB",-2350,-1501,52.62654335,1.51517385
702485,"NMS-0F195C",-4000,-401,52.62654335,1.51517385
702291,"NMGW-0BF252",-1700,-1500,51.4645671,-3.48411224
702266,"NMGW-0BA169",-1300,-1100,51.48817695,-3.7297418
702234,"KENT-0B4165",-1200,-700,51.33874193,1.25770776
702185,"SWYOR-0A4C6F",-2400,-1000,53.60583987,-0.6412854
702182,"SWYOR-0A2BE8",-2400,-1000,53.60583987,-0.6412854
702098,"NLM-FA1B4C",-2350,-800,53.55984937,-0.55217315
702095,"NLM-FA1112",-2350,-800,53.55984937,-0.55217315
702089,"NLM-F9EDB5",-2350,-1600,53.55984937,-0.55217315
701649,"HESH-B9F20D",-1100,-800,52.98291285,-2.58233671
662835,"CORN-6C605C",-2200,-2000,50.31512985,-5.18987339
662554,"NMGW-639A45",-950,-750,52.68446412,-2.8742188
662482,"IOW-622CD9",-1000,-800,50.63520142,-1.23778744
662053,"WAW-20A592",-1500,-800,52.32121533,-0.72498962
662040,"BERK-1327E8",-1000,-800,51.50897146,-1.52589472
661841,"NMGW-0F53D8",,,52.73185388,-2.43089472
661832,"YORYM-0EF578",-2350,-800,53.70342999,-0.53210026
661717,"NMGW-FDCDF0",,,52.7592681,-2.28298362
661716,"NMGW-FDAA11",,,52.99107821,-2.73142244
661677,"SWYOR-FCB525",-1100,-650,54.12480562,-1.49656027
661675,"PAS-FCAE32",-2400,-2200,51.46496902,-0.54744891
661652,"SWYOR-FC5915",-1600,-800,53.63823153,-1.26037508
661462,"CORN-EE9D5D",-950,-850,50.24095911,-5.26907896
661408,"NMGW-E7AAA1",,,51.50123654,-3.4276731
661397,"NMGW-E73F68",,,52.78202125,-3.03926342
661381,"YORYM-E67DFD",-1000,-800,53.61257735,0.1299127
661377,"YORYM-E66653",-2350,-800,53.66906785,-0.01862158
661302,"DUR-E488E5",-1500,-800,53.15677743,-0.02733712
661269,"SUR-E39E45",-1500,-700,51.46311088,-1.33923878
660620,"SUR-7E53A6",-1200,-900,50.88473077,-3.05333475
660463,"NMGW-7B449E",-2500,-1800,51.72789481,-3.92712239
660139,"NMS-5669D3",-2350,-1501,52.92454251,1.15237443
659519,"SUR-0E4F59",-1500,-1000,51.32024038,-0.48027068
659179,"BERK-E9CD42",2350,801,51.68819219,-1.39383229
659170,"BERK-E981F8",-2700,-1600,51.68819219,-1.39383229
659154,"WAW-E8E391",-1500,-950,52.05762809,-1.57845151
659152,"BERK-E8CE19",-2350,1600,51.68819219,-1.39383229
659145,"PUBLIC-E84859",-2200,-1150,51.47127794,-2.79323754
659078,"BERK-E59923",-2350,-1600,51.68819219,-1.39383229
659038,"SUR-D5A5A5",-1000,-700,51.45411995,-1.33936854
659013,"WILT-D4F151",-1000,-800,50.96132141,-1.84474451
658100,"PUBLIC-584EC2",-2200,-1150,51.47127794,-2.79323754
657953,"SUR-3F3166",-1200,-700,51.54292534,-1.16504412
657740,"SUR-FDFCA2",-900,-700,50.98474405,-1.07536902
657620,"WILT-997445",-1100,-800,51.03117701,-2.71439553
657465,"KENT-830F57",-10000,-1,51.37701569,1.17419129
657462,"KENT-82C724",-1000,-1,51.31189194,0.91136313
657444,"KENT-8243C8",-1000,-1,51.37701569,1.17419129
657435,"KENT-81FF82",-1000,-1,51.36211343,1.05821992
657202,"WAW-2FC2AE",-1150,-700,52.18419177,-1.88440772
656942,"BERK-1B26CA",-1500,-800,51.49959937,-1.43955495
656831,"BERK-18CBA6",-1000,-800,51.57057183,-1.26553917
656800,"BERK-181F72",-1500,-800,51.57057183,-1.26553917
656357,"SWYOR-F0C4A9",-1800,-1500,53.57576117,-1.33697736
656325,"GLO-F02B7D",-1100,-800,51.39207204,-2.47567307
655493,"WILT-9B2724",-1000,-800,51.1681858,-2.11580046
655163,"DEV-86EA3A",-1500,-1150,50.64741489,-3.38748504
655111,"KENT-85E8E7",-1000,-401,51.30748853,1.08328522
655106,"KENT-85D181",-1000,-401,51.30748853,1.08328522
655099,"KENT-85BD5C",-1000,-401,51.30748853,1.08328522
655093,"KENT-85AA5F",-1000,-401,51.30748853,1.08328522
655084,"KENT-859512",-1000,-401,51.30748853,1.08328522
655071,"KENT-8576A5",-1000,-401,51.30748853,1.08328522
655065,"KENT-855E97",-1000,-401,51.30748853,1.08328522
655060,"KENT-8548BF",-1000,-401,51.30748853,1.08328522
655056,"KENT-853776",-1000,-401,51.30748853,1.08328522
655042,"KENT-850D68",-1000,-401,51.30748853,1.08328522
655023,"KENT-84C55B",-1000,-401,51.30748853,1.08328522
655021,"SUR-84BBEA",-1000,-800,51.57812464,-1.06338082
655019,"KENT-84B3C3",-1000,-401,51.30748853,1.08328522
654991,"KENT-83C009",-1000,-401,51.30748853,1.08328522
654978,"KENT-836365",-1000,-401,51.30748853,1.08328522
654971,"KENT-834C14",-1000,-401,51.30748853,1.08328522
654963,"KENT-83327D",-1000,-401,51.30748853,1.08328522
654954,"KENT-8318DB",-1000,-401,51.30748853,1.08328522
654940,"KENT-82D7E9",-1000,-401,51.30748853,1.08328522
654929,"KENT-82BA27",-1000,-401,51.30748853,1.08328522
654923,"KENT-829C6E",-1000,-401,51.30748853,1.08328522
654770,"GLO-71F6AF",-1200,-800,51.4007494,-2.54763853
654721,"NMGW-7149A7",-950,-750,51.40507629,-3.18026445
654630,"NMGW-6F5981",1250,800,51.78904249,-3.42224554
654527,"SWYOR-6D80EC",-2200,-1950,53.74835744,-1.94082364
654503,"WMID-6D041B",-1000,-800,52.75957418,-1.91253021
654207,"WILT-5AA43E",-1600,-1001,51.10529194,-1.95852854
653931,"PUBLIC-1DFEE4",-1150,-800,50.81843204,-0.62438385
653786,"PUBLIC-1BB0D3",-2150,-1500,50.81843204,-0.62438385
653647,"NMGW-092622",,,51.47355559,-3.484404
653444,"SWYOR-036213",-1400,-1300,53.62875337,-1.18493388
653445,"NMGW-036216",-1600,-1400,51.51108015,-3.35592786
653044,"NMGW-DE801C",,,51.42135531,-3.33888791
652992,"NMGW-DD80BC",-1600,-1200,51.42135531,-3.33888791
652748,"SWYOR-CA128E",-2150,-1500,53.45778377,-1.15808943
652729,"NMGW-C9AC4E",-950,-750,51.43981874,-3.29626369
652145,"SUR-744AC6",-1500,-600,51.23678189,-0.29679688
652082,"GLO-721365",-1600,-1100,51.90436815,-2.52467389
651959,"WILT-608543",-1500,-800,51.01537053,-1.95860828
651615,"SWYOR-5A220A",-2200,-1000,53.65847651,-1.94094904
651614,"LON-5A202E",-1000,-400,51.50376016,-0.11395435
651363,"NMGW-475C27",-1200,-700,51.94236141,-3.38344557
651327,"NMGW-46A3A3",-1150,-700,51.59214348,-3.97911853
651318,"NMGW-4675A9",,,51.59214348,-3.97911853
651181,"NMGW-35639F",-1150,-750,51.77643694,-2.87105051
650996,"CAM-26FA23",-2400,-1001,52.09036337,0.27563087
650939,"BH-079711",-2350,-801,52.02633853,-0.17950572
650935,"BH-0788E2",-2350,-801,52.02633853,-0.17950572
650934,"BH-078542",-2350,-801,52.02633853,-0.17950572
650933,"BH-0781B9",-2350,-801,52.02633853,-0.17950572
650932,"BH-077E06",-1600,-401,52.02633853,-0.17950572
650929,"BH-0772C2",-2350,-801,52.02633853,-0.17950572
650927,"BH-076B16",-2350,-801,52.02633853,-0.17950572
650926,"BH-0766DF",-1600,-401,52.02633853,-0.17950572
650925,"BH-076307",-2350,-801,52.02633853,-0.17950572
650924,"BH-075DDD",-1600,-401,52.02633853,-0.17950572
650923,"BH-075A22",-2350,-801,52.02633853,-0.17950572
650921,"BH-075199",-2350,-801,52.02633853,-0.17950572
650919,"BH-074A02",-1600,-401,52.02633853,-0.17950572
650918,"BH-0745D6",-1600,-401,52.02633853,-0.17950572
650917,"BH-07419C",-1600,-401,52.02633853,-0.17950572
650914,"BH-073631",-1600,-401,52.02633853,-0.17950572
650912,"BH-072DB5",-1600,-401,52.02633853,-0.17950572
650908,"BH-071C6C",-1600,-401,52.02633853,-0.17950572
650907,"BH-0718B4",-2350,-801,52.02633853,-0.17950572
650906,"BH-0714FE",-1600,-401,52.02633853,-0.17950572
650905,"BH-07119E",-2350,-801,52.02633853,-0.17950572
650828,"BH-F57CCB",-1000,-801,52.02633853,-0.17950572
650826,"BH-F57309",-2700,-801,52.02633853,-0.17950572
650815,"BH-F541EC",-2350,-801,52.03532464,-0.17914069
650802,"BH-F518A6",-1601,-401,52.03532464,-0.17914069
650796,"BH-F4F352",-2350,-801,52.03532464,-0.17914069
650288,"PUBLIC-CEED5D",-1000,-800,51.1498912,0.91545159
650054,"WMID-C937AF",-1500,-1150,52.68728693,-1.69076807
649957,"GLO-C6F5C4",-1500,-800,51.44440238,-2.77838269
649533,"BERK-A3BC32",,,51.56273514,-1.48205787
649256,"NMGW-62C84F",-950,-750,51.74662995,-4.3770124
649243,"CAM-62861D",-2400,-1000,52.70468935,-0.46222941
649207,"NMGW-61B893",-950,-500,51.59214348,-3.97911853
649141,"NMGW-5F8955",-2200,-1900,51.77643694,-2.87105051
648824,"NLM-4A5B67",-1200,-800,53.64125878,-0.59476717
648821,"NLM-4A4F79",-1000,-800,53.67789615,-0.65410751
648812,"WILT-4A155B",-1800,-1600,53.47053187,-0.60041269
648679,"BERK-380696",-2200,-1700,51.46311088,-1.33923878
648642,"WILT-371311",-1500,-800,50.97034799,-1.87319787
648524,"WMID-34BFC7",-1600,-1000,52.64247843,-1.75019849
648467,"WILT-33F24D",-1600,-1000,51.16817074,-2.13010296
648331,"BERK-22A7BA",-1200,-750,51.60727559,-1.39491003
648323,"NMS-22834C",-1000,-701,52.55882614,1.03753625
648135,"SUSS-0F21A9",-1600,-1001,50.85529636,-0.05498599
648134,"NMS-0F1612",-1000,-701,52.58422875,1.09835164
648111,"SWYOR-0E57AD",-2500,-1500,53.77313458,-1.27317958
647904,"NMS-0A34CB",-1600,-1001,52.60717896,0.50911774
647636,"DUR-CCF592",-1500,-1150,54.493933,-2.3102816
647346,"GLO-B84C82",-2800,-1500,51.97659387,-2.45272442
646848,"SUR-8F221C",-1150,-750,51.23657266,-0.28247951
646743,"WILT-8CBFA4",-1400,-1100,50.88026826,-2.22879757
646532,"WMID-798FF7",-2000,-1700,52.17688778,-3.31758845
646388,"WMID-755304",-1500,-1250,53.11012579,-2.12096067
645998,"NMGW-38B29D",-950,-750,51.64136803,-2.8973618
645602,"NMS-205EA8",-1000,-700,52.63064311,1.04251108
645421,"WMID-0DE49A",-2000,-1700,53.01955845,-2.41885014
645205,"YORYM-FB65A5",-2350,410,54.04125659,-1.05472033
645200,"YORYM-FB4E8D",-2350,-800,54.04125659,-1.05472033
